timestamp,processing_date,newsId,doc,section,section_name_list
2023-03-23,2025-07-22 00:20:41.095017,b15427c3-cc97-41ea-affd-9bc24605014c,PF cumpre mandado em Santa Rita PB para apurar violência sexual contra uma criança ,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,5f5faa2e-a7cb-409d-8f47-5b34839620b2,Um quarto da população mundial não tem acesso a água potável segundo relatório das Nações Unidas,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,4a6405e9-5d04-4c12-a10d-81db02de8d04,Servidores passam a ter direito a 15 dos cargos comissionados da Prefeitura de Manaus,3,"['vagas', 'emprego', 'abre', 'oferece', 'mil', 'lista', 'empresas', 'prefeitura', 'nesta', 'sinebahia']"
2023-03-23,2025-07-22 00:20:41.095017,3d98010d-b389-48e8-bb09-071aa72de9a6,Caso Backer especialista que acompanhou desenvolvimento da cervejaria é ouvida nesta quinta,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,0c11176a-9349-4872-bc47-db4ee1d865ce,Júri condena a 9 anos de prisão réu por atropelar e matar menino de três anos em Curitiba,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,e427ad1c-b6a3-47e0-9653-19aecb45fae5,Metrô de BH grupo que venceu leilão assina contrato de compra e venda de ações da CBTUMG,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,d8259498-1714-4399-b73a-a77e6fe7c2ec,Instalação da tecnologia 5G é liberada para cidades do Agreste e Sertão,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,d728d773-fd08-4ed6-912d-3d24f23ddec5,Praça CEU oferece atendimentos gratuitos de prevenção ao câncer do colo uterino nesta quintafeira em Presidente Prudente,5,"['saúde', 'médico', 'unidades', 'pacientes', 'atendimento', 'município', 'ocupação', 'básicas', 'salvador', 'velho']"
2023-03-23,2025-07-22 00:20:41.095017,7ff13f71-b1f1-49e1-9f0b-d2263e48cf00,Paralisação das montadoras pausa na produção de carros afeta as indústrias de autopeças e paralisa empresas,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,ac72c95a-6d3b-4d53-8f80-b8d10ba1b7cc,Facção planejava sequestrar Moro e família até abril diz investigação,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,032dea12-100e-4633-bbe9-1a4c8a91d9ee,Em assembleia metroviários de SP decidem fazer greve a partir da 0h desta quinta,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,cf6294cd-82a6-4068-aa22-83b036269eec,Polícia Civil prende homem de 34 anos condenado por tráfico de drogas em Macapá,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,3b4aee69-3d27-4d15-b76e-7214851add91,Famílias são resgatadas pela Defesa Civil por causa de cheia do rio Machado em JiParaná RO,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,f1b83f60-db3b-4ab0-9901-a62d835c6c52,Prefeitura de Montes Claros amplia   aplicação da vacina bivalente contra a Covid19,4,"['dengue', 'vacina', 'bivalente', 'contra', 'covid19', 'aplicação', 'casos', 'prefeitura', 'amplia', 'aumento']"
2023-03-23,2025-07-22 00:20:41.095017,e6fcd31c-3cd1-4c47-9930-c300d8ab64ec,Documentário préselecionado ao Oscar Quando falta o ar estreia em Palmas veja programação,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,40aeb9ae-3f33-4fd4-9f3e-82a99fc8e58a,Vento arrasta avião estacionado no aeroporto de Guarapuava,6,"['avião', 'goiânia', 'caiu', 'queda', 'aeronave', 'ocupantes', 'diz', 'alta', 'mortos', 'irmãos']"
2023-03-23,2025-07-22 00:20:41.095017,d6edd056-17b8-4dc4-97af-58b6af17d116,Plano para sequestrar Moro custou ao menos R 564 mil indica anotação de suspeitos,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,b53a20e5-61d7-4f3f-a985-1574c10db6ff,Caso Bernardo da morte do menino à condenação de Leandro Boldrini relembre a cronologia do caso,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,7e7745db-c664-49d1-bff6-6826770382c2,Mineiros são presos após roubarem moto aquática em loja de Vitória,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,cceec64b-0a4f-4acc-af16-bb805badcbef,Mulher é presa depois de espancar filhote de cão até a morte em Itobi,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,428d5d50-5a61-47eb-a246-3a79cbef4775,Em alerta por causa da dengue Votorantim investiga duas mortes suspeitas pela doença,4,"['dengue', 'vacina', 'bivalente', 'contra', 'covid19', 'aplicação', 'casos', 'prefeitura', 'amplia', 'aumento']"
2023-03-23,2025-07-22 00:20:41.095017,6ce38e82-40f0-490f-a555-9bde3221a42a,Após aumento de casos de dengue prefeitura decreta punição para quem não limpa terrenos em Rondonópolis MT,4,"['dengue', 'vacina', 'bivalente', 'contra', 'covid19', 'aplicação', 'casos', 'prefeitura', 'amplia', 'aumento']"
2023-03-23,2025-07-22 00:20:41.095017,f8984194-587f-4efb-9bb1-1c7557f32c6a,Três homens são presos na Baía da Ilha Grande por pesca de camarão durante período de defeso,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,8da13e85-e81f-4c91-8f01-7f4d35de2dc9,Lula e Margareth Menezes assinam no Rio decreto com novos parâmetros para o fomento à cultura,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,14e874e3-2fbc-4f8f-af7a-48ca6a6c42ce,Três Rios amplia a aplicação da vacina bivalente contra a Covid19 para gestantes e puérperas,4,"['dengue', 'vacina', 'bivalente', 'contra', 'covid19', 'aplicação', 'casos', 'prefeitura', 'amplia', 'aumento']"
2023-03-23,2025-07-22 00:20:41.095017,23751c70-0630-4c15-8cff-6362f014cc50,Comida di Buteco divulga lista dos 20 candidatos a melhor petisco de Fortaleza veja os pratos,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,829406f9-6172-49e7-bc91-d108b8cabed8,Filho do presidente do Tribunal de Justiça do Piauí baleado na cabeça apresenta evolução clínica diz HU,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,63ddbadb-b644-4af3-aef7-f6be7492a0d2,Motociclista bate na traseira de carro e por um triz não é atingido por outro veículo que vinha atrás vídeo,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,b24b449c-83b9-4207-9048-28d14c064abc,Não conseguiu chegar ao trabalho por causa da greve do Metrô Veja o que pode acontecer,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,a66d4c41-7edf-4376-87ae-143d346d2308,Banda JessMila se apresenta nesta quintafeira em Salvador,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,96aae1ca-0de4-4698-8725-68d4fbd9a3ef,Nova Zelândia lança programa de R 21 mi para ajudar jovens a superar desilusões amorosas,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,d4130cd0-6b32-4277-99b7-6fcc5155b927,Ipasgo deixará de ser uma autarquia e passará a seguir regras da Agência Nacional de Saúde entenda o que muda,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,4aa6ce1c-b24c-4a09-a880-5d2135298dec,Vídeo buraco aberto após chuvas causa sequência de quedas de pedestres e veículos em Teresina,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,03114e6e-e208-4ae9-8fc6-07df49b621b2,Pacheco decide que Congresso retomará comissões mistas para análise de medidas provisórias,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,ecf0886d-3fd4-40a7-a0a5-ff30df80ed26,Associações se reúnem em audiência pública contra ação que reduz limite de ruídos em bares e restaurantes de Boa Vista,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,5463e6c9-6eab-4131-8dc1-e7e153213757,Quatro corpos achados enterrados em chácara eram de familiares que passeavam em SC diz delegado ,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,4db9c016-2789-46df-9fcd-ffce7b43b681,Satélite israelense que procurava água em Marte agora ajuda no combate ao desperdício de água no Rio de Janeiro,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,7a4abdf0-fbbe-4bf9-b574-b79cf24cb5e5,Operação em Americana e Sumaré prende 3 por tráfico e receptação e apreende R 100 mil em peças sapatos e itens de cozinha,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,c147cc06-ea9f-4d59-abae-ac1053db6900,PM faz operação no Complexo da Maré e prende chefe de facção criminosa de Sergipe ,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,4142ac46-4687-48e3-8150-934f105c92f3,Presidente da Acispes assina acordo para devolução de aproximadamente R 130 mil usados para fins particulares ,2,"['mil', 'juros', 'acerta', 'governo', 'campanha', 'milhões', 'incentiva', 'poupar', 'hábito', 'megasena']"
2023-03-23,2025-07-22 00:20:41.095017,ab05c1da-ac3a-48a3-8802-27f234942c6f,MPMT denuncia autor de chacina em bar por sete homicídios qualificados e pede a conversão da prisão em preventiva,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,bb1be425-7a18-49c9-9d7b-d04dfaf602c3,Acordo entre motoristas com consórcios Leste e Norte alerta de inundação em rios do Piauí as principais notícias desta quinta 23,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,c84453dd-03db-4474-91a9-d7a42532b732,Jovem de 25 anos é encontrado morto boiando no Rio Parnaíba em Teresina,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,556d0f2d-cd94-48f8-8933-e7a8d5543669,Encontro de criadores de mula começa nesta quintafeira em Cabreúva,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,fe801afd-095c-4eee-9eb2-bb4044f52766,Dino diz que vai discutir com Lula ampliação do prazo para cadastramento de armas ,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,92c4cca6-f949-450d-8437-b2d3c71b5e11,VÍDEO conheça o cheesecake impresso e cozido a laser tecnologia substitui fogões e microondas,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,ef4df6ed-8d40-4033-8f56-78e5b2e31226,Crânio é encontrado em avenida na zona Oeste de Boa Vista,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,6ca646ca-dea4-47f7-b7e3-9fc4b18f3a9f,Rio Parnaíba entra em cota de atenção em Teresina e Floriano Luzilândia segue em cota de alerta,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,4df983a3-06c1-4dd7-9274-f351ac41acd6,Melatonina não é remédio para dormir nem suplemento mas é essencial para o sono veja 6 pontos sobre o hormônio,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,f3d1d68f-3f72-480d-948e-5efd5f5afa18,Advogado criminalista é baleado em Sinop MT,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,46452353-20a7-4ba9-b80c-588777fb0104,Casal de avós que perdeu sete pessoas da mesma família em acidente doa órgãos de um dos netos no Rio,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,5099afc2-43af-4e6d-a40a-78c8a9f35c0b,Mulher grávida e outras três pessoas são baleadas na Zona Oeste de Aracaju um homem morreu,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,147ab5bb-3eb0-4f81-b859-9d0830a0c0b7,Criminosos voltam a ser flagrados armados em bairro da Baixada Fluminense Vídeo,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,9004d7cd-2635-4000-b98e-103bdf48883b,Caso Bernardo Leandro Boldrini é condenado a 31 anos e oito meses de prisão pela morte do filho,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,87137989-7616-4787-ba1b-15416b53513c,Nova UBS será construída no Bairro Parque Independência em Juiz de Fora,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,85f854f0-a1f8-414c-afc0-c4ba94200c5f,Kali Uchis aproveita dia no Rio antes de se apresentar no Lollapalooza ,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,37af7d3d-8e2b-41d7-a680-b35596f01fb0,Polícia resgata idosa em cárcere privado dentro do baú de caminhão abandonado no RS,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,5cbe4cca-df37-489d-b9a6-722456d2a3fb,Comida di Buteco apresenta concurso para jornalistas do Vale do Aço conheça os bares participantes,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,161b17a3-616f-4fbd-b28a-6610ed859e5c,TikTok para Elas rede social lança programa de capacitação online para empreendedoras,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,cce9817e-7290-4e98-8812-5aaef715a2b6,Yungblud cantor de pop punk elogiado por Mick Jagger quer dar rolês por SP além do Lolla,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,47151dfd-8897-487c-95dc-d9083cfbcf12,Suspeitos de homicídio por omissão imprópria pais de criança de 3 anos que morreu em Presidente Epitácio conseguem liberdade provisória,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,667f3b94-52cf-4082-89ce-fe330ed1a425,Março Amarelo veterinária alerta para principais causas e sintomas de doenças renais em cães e gatos ,4,"['dengue', 'vacina', 'bivalente', 'contra', 'covid19', 'aplicação', 'casos', 'prefeitura', 'amplia', 'aumento']"
2023-03-23,2025-07-22 00:20:41.095017,a0baa12e-1101-49f2-b8db-44bc7e7985d7,Adolescentes estão em estado grave após perder controle de bicicleta em Congonhas,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,1d7951d2-7d55-4b1e-bc20-6e12898268f0,Prefeitura de Piracicaba abre processo seletivo para contratar 160 professores temporários,3,"['vagas', 'emprego', 'abre', 'oferece', 'mil', 'lista', 'empresas', 'prefeitura', 'nesta', 'sinebahia']"
2023-03-23,2025-07-22 00:20:41.095017,fbeb8489-466c-4153-ab96-4825cf1ba9e2,Concurso da Câmara do Crato com 117 vagas tem inscrições abertas até sexta,3,"['vagas', 'emprego', 'abre', 'oferece', 'mil', 'lista', 'empresas', 'prefeitura', 'nesta', 'sinebahia']"
2023-03-23,2025-07-22 00:20:41.095017,3308b65c-3d23-4081-8601-fc32a8740cef,Adolescente de 15 anos morre afogado após pular da Ponte Velha na Praia de Iracema em Fortaleza,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,bf2835f7-4a55-4ccf-a317-3cd5b828e03b,RN prorroga por 30 dias prazo para micro e pequenas empresas pagarem diferença de ICMS em vendas interestaduais,2,"['mil', 'juros', 'acerta', 'governo', 'campanha', 'milhões', 'incentiva', 'poupar', 'hábito', 'megasena']"
2023-03-23,2025-07-22 00:20:41.095017,ac507b16-db28-415d-ab3d-569700071eeb,Contrariado governo Lula vai pressionar senadores por saída de Campos Neto Pacheco avisa que não há votos ,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,d85de6e6-e105-4323-8a9d-54d4f005f5b2,Adolescente de 16 anos morre com suspeita de dengue hemorrágica em Cruzeiro ,4,"['dengue', 'vacina', 'bivalente', 'contra', 'covid19', 'aplicação', 'casos', 'prefeitura', 'amplia', 'aumento']"
2023-03-23,2025-07-22 00:20:41.095017,9256f33e-9c6f-4a93-aca1-40b5c789cfaa,Instituto de Música realiza espetáculo temático com trilhas sonoras de filmes em Boa Vista,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,e09cb621-3aa2-4f51-ad35-dc9df9f390e1,Em 5 anos 3 acidentes com mortes foram registrados em rampas de voo livre do ES,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,5ea4e1e7-ef78-475c-a12d-1d2848fde867,É FAKE que imagem de onça perto de turistas em trilha foi gravada na Ilha Grande no RJ,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,d5870110-ef59-4c5b-bf3c-3024c104933a,Açudes do Ceará estão com o maior volume dos últimos 10 anos,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,6f5841fa-b778-4caf-ac9d-e5b9d234b57d,CPI dos Atos Antidemocráticos exsecretário de Segurança do DF e tenentecoronel da PM devem ser ouvidos nesta quintafeira 23,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,b1d55586-3424-4bfd-a382-9c4203b7eb17,Resultado da MegaSena bolão de Rio Claro acerta 4 números e ganha prêmio de R 59 mil,2,"['mil', 'juros', 'acerta', 'governo', 'campanha', 'milhões', 'incentiva', 'poupar', 'hábito', 'megasena']"
2023-03-23,2025-07-22 00:20:41.095017,c12b16fd-52e1-4bcc-bb7e-173357dc7f62,VÍDEO Homem é resgatado por bombeiros após ser arrastado pela correnteza e cair com moto em igarapé no AC,7,"['bombeiros', 'fogo', 'incêndio', 'atear', 'sampaio', 'excompanheira', 'destrói', 'desaparecido', 'teodoro', 'buscas']"
2023-03-23,2025-07-22 00:20:41.095017,443fd638-44d9-40d7-839b-ac40ef210b96,Dupla é presa após assalto atrapalhado a loja de informática e queda durante fuga em Sorocaba,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,c1a2aa97-002b-42ca-a3f1-1663d9c4fef8,Polícia detém nove pessoas e apreende porções de drogas durante Operação Impacto em Itapetininga,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,96a8db7c-0a13-416a-9aff-75a63a82df53,Polícia investiga se homem sem registro médico atendeu pacientes em dois dias na UPA de Bayeux PB,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,a0633321-6890-451f-8f2d-c31c6edfd925,Lula deve ser convidado para participar de reunião do G7 no Japão em maio,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,b3bdb667-5f42-4353-a490-998d05114b70,Alerta de temporais segue nesta quinta e sexta em Rondônia,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,65472804-1914-4953-ae8d-8a39d1284d3c,Motorista de aplicativo é encontrado morto em Sorriso MT,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,69c1887c-1b49-42ee-bb0d-31bbb1e63847,Ilustrador Roberto Negreiros morre aos 69 anos,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,7169e458-d977-45e0-9316-644b5bca58ad,Palácio das Artes em Belo Horizonte recebe exposição  Contínuo Barroco ,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,35c72ce3-78aa-415b-b8cb-cf599c3e150e,Homem suspeito de matar a namorada com tiro de espingarda em MG é preso pela Polícia Civil,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,662477fb-10ca-4008-a0a7-ee5e9f58c903,Estudante é preso ao entrar com faca em escola e ameaçar colegas em Piracicaba vídeos mostram pânico e correria,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,95e27cc0-62be-40ee-8fd2-516528b356cf,Vereador que havia sido cassado é reintegrado ao cargo em Ariquemes após decisão do STF,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,1c991194-c7cf-4a81-976a-0563e04a3703,Alunos se protegem no chão de escola durante operação no Salgueiro VÍDEO,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,b57d39ab-3427-414d-a653-5529d854eaa4,Comerciante diz que perdeu R 500 mil após dono de escritório de investimentos desaparecer em Ribeirão Preto,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,a2bd2c20-822b-4ca7-b1a7-8e0663e1991a,Passageiros enfrentam longa espera por transporte por aplicativo e corridas dobram de preço após greve do Metrô,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,e14f6df7-a4d2-4b47-8d21-fc9f0794d8f8,Familiares de pacientes da Santa Casa são vítimas do golpe do falso médico em Guaxupé MG,5,"['saúde', 'médico', 'unidades', 'pacientes', 'atendimento', 'município', 'ocupação', 'básicas', 'salvador', 'velho']"
2023-03-23,2025-07-22 00:20:41.095017,442950e2-4271-4de3-9acf-36234aa044f8,Mulher baleada dentro de ônibus em Brás de Pina segue internada depois de cirurgia sem risco de vida,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,98897088-d779-45bc-a667-b2b04463ff50,Bolsonaro inelegível vai ficar muito mais forte diz senador Ciro Nogueira,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,2c5a6ab4-6343-484e-881a-a020dddd1b9a,Padrasto é preso por abusar sexualmente de enteada de 15 anos em Ponta Grossa diz polícia,8,"['preso', 'estuprar', 'suspeito', 'anos', 'estupro', 'homem', 'padrasto', 'vulnerável', 'enteada', 'araguaína']"
2023-03-23,2025-07-22 00:20:41.095017,42923990-7a60-4b98-8da0-32c5803265a1,Tribunal do Júri absolve três PMs pela morte de homem em situação de rua em Maceió ,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,4425cdfa-7057-477d-8844-db9de96c169e,Nível do rio Lontra diminui mas ruas de Araguanã continuam inundadas após chuvas veja vídeo,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,4ac1e67f-d76e-474b-a6b3-fd0a72c4e53e,Cartão de crédito pode ser usado para pagamento de impostos municipais em Fortaleza veja como,2,"['mil', 'juros', 'acerta', 'governo', 'campanha', 'milhões', 'incentiva', 'poupar', 'hábito', 'megasena']"
2023-03-23,2025-07-22 00:20:41.095017,f559e095-2217-4f94-a534-a0c815fdac14,Operação cumpre dois mandados de prisão preventiva no Iapen em combate às facções criminosas,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,054fc413-df1e-4c64-8964-683f5ffb7924,Arraias dão passeio pelo mar do Arpoador veja imagens,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,409062d8-3980-49cb-a05c-26253e1201c7,Polícia Federal cumpre quatro mandados de busca na PB em operação contra compra de votos,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,b6d2f11d-ed5e-48f7-b168-177351c38180,Plano alternativo para libertar chefe de facção previa contratação de quadrilha de novo cangaço diz promotor,1,"['morto', 'drogas', 'homem', 'morre', 'tráfico', 'polícia', 'diz', 'presos', 'moro', 'tiros']"
2023-03-23,2025-07-22 00:20:41.095017,afb2bd50-1abe-4e0e-a4f4-a7a36ae36e48,Ladrão arromba porta e invade lavanderia na Zona Sul de Juiz de Fora VEJA VÍDEO   ,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,4aac5fe8-8108-4e3e-b2d2-801f5ac5459f,Toneladas de resíduos sólidos são retiradas dos rios durante ação de limpeza em Santarém,0,"['lula', 'água', 'metrô', 'rio', 'após', 'greve', 'chuva', 'china', 'sp', '2023']"
2023-03-23,2025-07-22 00:20:41.095017,83e922b1-b537-4d14-9f43-3de30061ea14,Dois acidentes com trens são registrados em menos de três horas em Curitiba,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,ac30ccfb-f658-4e94-85ce-7e402a0a58e6,Caso Bernardo Leandro Boldrini grita para para ao chegar ao fórum e interrogatório é cancelado por questões médicas,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,c800e3d7-7f05-4d32-b22a-8fa0d03363b9,Um dia após prisão Justiça manda soltar mulher filmada agredindo homem durante banho em Maragogi,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,26c0bb6a-e1e2-4b01-bc88-8d741f5c8e4e,Suspeito de atear fogo em motocicleta de exnamorada é preso por descumprimento de medida protetiva em Teodoro Sampaio,7,"['bombeiros', 'fogo', 'incêndio', 'atear', 'sampaio', 'excompanheira', 'destrói', 'desaparecido', 'teodoro', 'buscas']"
2023-03-23,2025-07-22 00:20:41.095017,9f0dccca-eced-4606-86fb-4e568e9e387b,O pai que há duas décadas tira uma foto por dia do filho,-1,[]
2023-03-23,2025-07-22 00:20:41.095017,28e5e6a0-feb1-40ef-9257-0194959c8b72,Censura a livros bate recorde nos EUA denuncia organização,-1,[]
